Banker Team,Banker Name,IC Name,Position As of Date,Relationship ID,EG Number,PP Code,Base Number,Portfolio Number,Financial Instrument Id,ISIN,Ticker,Security Name,Print Report Class Name,Asset Sub Class Name,Asset Sub Sub Class Name,Nominal Currency Code,Units,Amount in CCY,Amount in USD,Average Unit Cost,Current Price,Last Movement Date,Book Date,Maturity Date,PE/RE Commitment Amount:,PE/RE Contribution Amount:,PE/RE Capital Contribution Fund Expenses (Outside Commitment) ,PE/RE Distribution Amount:,PE/RE Outstanding Commitment Amount:,PE/RE Recallable Distributions:,Loan / Cash Rate to client,Cost of Fund,Spread,Tenor,Contract Ref Number,Contracted FX Rate,Pay Currency Code,Pay Amount,Pay Amount(USD),Receive Currency Code,Receive Amount,Receive Amount(USD),Tranch Code,Position Web Description,Security Name Line 1
MR-AP Spore Indo Team 8,51bf2cc0e5a033b2833b734f53105f3a,ce2468884735883aaad619344e5e5e85,12-Aug-20,SR004002589,SR004002589-0003,SISI,607c3291c11c9fd4c244af482f8a2451,84af32d3ffe3e13c2ff29c6c96e8993a,P0459,IE00B91X6F72,PINMUAI ID,PIMCO GIS INCOME FUND ADMINISTRATIVE INCOME CASH - NT,FIXED INCOME,Fixed Income Mutual Funds,FIXIN Mutual Fund - MUTUAL FND,USD,"1,439,237.63","16,105,069.12","16,105,069.12",11.29608,11.19,,21-Mar-19,,,,,,,,,,,,,,,,0,,,0,,PIMCO GIS Incm Admin USD Dist Cash NT ISIN IE00B91X6F72,PIMCO GIS Income
MR-AP Spore Indo Team 8,51bf2cc0e5a033b2833b734f53105f3a,ce2468884735883aaad619344e5e5e85,12-Aug-20,SR004002589,SR004002589-0003,SISI,607c3291c11c9fd4c244af482f8a2451,84af32d3ffe3e13c2ff29c6c96e8993a,P0559,,,PROINVEST AUST OPPORT OFS F CL BN AUD NON RDR-NT,ALTERNATIVE INVESTMENTS,Real Estate,RE-Funds,AUD,,"754,718.06","538,227.08",,,,27-Jan-16,,"700,000.00","928,932.35","45,385.29","331,023.24","60,375.75","289,308.10",,,,,,,,,0,,,0,,"Pro-Invest Australian Opportunities Offshore Feeder Fund, L.P. Class Bn",Pro-Invest Australian Opportunities
MR-AP Spore Indo Team 8,51bf2cc0e5a033b2833b734f53105f3a,ce2468884735883aaad619344e5e5e85,12-Aug-20,SR004002589,SR004002589-0003,SISI,607c3291c11c9fd4c244af482f8a2451,84af32d3ffe3e13c2ff29c6c96e8993a,PI605,,PCFFFBNU0000,PCF III OFFSHORE FEEDER FD LTD CLASS BN USD-NT,ALTERNATIVE INVESTMENTS,Private Equity,PRIVATE EQUITY ALTERNATIVE,USD,,"755,544.68","755,544.68",,,,22-May-19,,"1,000,000.00","692,332.33","37,063.79","2,682.97","307,667.67",0,,,,,,,,,0,,,0,,PCF III OFFSHORE FEEDER FD LTD CLASS BN USD-NT,PCF III OFFSHORE FEEDER FD LTD CLASS BN USD-NT
MR-AP Spore Indo Team 8,51bf2cc0e5a033b2833b734f53105f3a,ce2468884735883aaad619344e5e5e85,12-Aug-20,SR004002589,SR004002589-0003,SISI,607c3291c11c9fd4c244af482f8a2451,84af32d3ffe3e13c2ff29c6c96e8993a,PJ064,,COFFFBNU0000,COF III OFFSHORE FEEDER FUND LTD SUB-CLASS BN USD-NT,ALTERNATIVE INVESTMENTS,Private Equity,PE-MultiStgy,USD,,"75,000.00","75,000.00",,,,24-Mar-20,,"1,000,000.00","75,000.00","5,210.38",0,"925,000.00",0,,,,,,,,,0,,,0,,"PIMCO Corporate Opportunities Fund III, Offshore Feeder Fund LTD Cl BN USD NT","PIMCO Corporate Opportunities Fund III,"
MR-AP Spore Indo Team 8,51bf2cc0e5a033b2833b734f53105f3a,ce2468884735883aaad619344e5e5e85,12-Aug-20,SR004002589,SR004002589-0003,SISI,607c3291c11c9fd4c244af482f8a2451,84af32d3ffe3e13c2ff29c6c96e8993a,R0064,,PBVIIFBNRU,BRAVO II Offshore Select  Feeder Fund  L.P.Series Bn NT,ALTERNATIVE INVESTMENTS,Real Estate,RE-Altnative,USD,,"354,874.73","354,874.73",,,,22-Aug-13,,"1,000,000.00","893,167.05","32,466.51","783,124.74","887,877.03","781,044.08",,,,,,,,,0,,,0,,"BRAVO II Offshore Select Feeder Fund, L.P.Series Bn NT",BRAVO II Offshore Select
MR-AP Spore Indo Team 8,51bf2cc0e5a033b2833b734f53105f3a,ce2468884735883aaad619344e5e5e85,12-Aug-20,SR004002589,SR004002589-0003,SISI,607c3291c11c9fd4c244af482f8a2451,84af32d3ffe3e13c2ff29c6c96e8993a,T0013,US9973PF9597,,TST Opportunity (International) Ltd  Cl A,ALTERNATIVE INVESTMENTS,Real Estate,RE-Funds,USD,,"12,699.50","12,699.50",,,,31-Oct-01,31-Dec-99,"500,000.00","194,000.00",0,"307,927.68","306,000.00",0,,,,364573,,,,,0,,,0,,TST Opportunity (International) Ltd Cl A ISIN US9973PF9597,TST Opportunity (International) Ltd
MR-AP Spore Indo Team 8,51bf2cc0e5a033b2833b734f53105f3a,ce2468884735883aaad619344e5e5e85,12-Aug-20,SR004002589,SR004002589-0003,SISI,607c3291c11c9fd4c244af482f8a2451,84af32d3ffe3e13c2ff29c6c96e8993a,TH882,,TESFFBNU0000,TES OFFSHORE FEEDER FUND LP CL BN-NT,ALTERNATIVE INVESTMENTS,Private Equity,PE-Other,USD,,"1,095,107.09","1,095,107.09",,,,27-Feb-17,,"2,000,000.00","1,420,718.44","189,479.95","360,358.33","785,032.93","205,751.37",,,,,,,,,0,,,0,,"TES Offshore Feeder Fund, L.P. Series B Bn NT","TES Offshore Feeder Fund, L.P."
MR-AP Spore Indo Team 8,51bf2cc0e5a033b2833b734f53105f3a,ce2468884735883aaad619344e5e5e85,12-Aug-20,SR004002589,SR004002589-0003,SISI,607c3291c11c9fd4c244af482f8a2451,84af32d3ffe3e13c2ff29c6c96e8993a,VI987,,VPSFMA0U0000,VISTA PUBLIC STRATEGIES OFFSHORE FUND LTD SERIES A SEP19-NT,ALTERNATIVE INVESTMENTS,Hedge Funds,HF-Long/Short,USD,"1,000.00","1,041,333.09","1,041,333.09",1010,"1,041.33",,18-Sep-19,,,,0,0,,0,,,,,,,,,0,,,0,,Vista Public Strategies Offshore Fnd Ltd Class A 0919 NT,Vista Public Strategies Offshore Fnd Ltd
MR-AP Spore Indo Team 8,51bf2cc0e5a033b2833b734f53105f3a,ce2468884735883aaad619344e5e5e85,12-Aug-20,SR004002589,SR004002589-0003,SISI,607c3291c11c9fd4c244af482f8a2451,84af32d3ffe3e13c2ff29c6c96e8993a,W0114,LU1751454437,WEATDUA LX,WELLINGTON ASIA TECHNOLOGY FUND CLASS D USD ACC-NT,EQUITIES,Mutual Funds,Equity mutual fund,USD,"104,492.12","1,168,336.80","1,168,336.80",9.665801,11.1811,,12-Mar-13,,,,,,,,,,,,,,,,0,,,0,,Wellington Asia Technology Class D USD-Acc-Non-RDR NT ISIN LU1751454437,Wellington Asia Technology
MR-AP Spore Indo Team 8,51bf2cc0e5a033b2833b734f53105f3a,ce2468884735883aaad619344e5e5e85,12-Aug-20,SR004002589,SR004002589-0003,SISI,607c3291c11c9fd4c244af482f8a2451,84af32d3ffe3e13c2ff29c6c96e8993a,,,,,CAPITAL MARKETS,Int. Rate Swaps,Interest Rate Swaps,USD,,"-106,264.13","-106,264.13",,,,18-Feb-20,25-Jul-24,,,,,,,,,,1619,83450514.1,,USD,2000000,2000000,USD,2000000,2000000,,Int. Rate Swaps Pay FIXED SANUL 1.51% 25JAN21 Recv LIB01 MTHLY .17163% 25AUG20 Value  18FEB20 MAT 25JUL24 Ref 83450514.1,
MR-AP Spore Indo Team 8,51bf2cc0e5a033b2833b734f53105f3a,ce2468884735883aaad619344e5e5e85,12-Aug-20,SR004002589,SR004002589-0003,SISI,607c3291c11c9fd4c244af482f8a2451,84af32d3ffe3e13c2ff29c6c96e8993a,,,,,CAPITAL MARKETS,Int. Rate Swaps,Interest Rate Swaps,USD,,"-120,326.27","-120,326.27",,,,18-Feb-20,24-Sep-24,,,,,,,,,,1680,83450489.1,,USD,2000000,2000000,USD,2000000,2000000,,Int. Rate Swaps Pay FIXED SANUL 1.51% 24SEP20 Recv LIB01 MTHLY .179% 24AUG20 Value  18FEB20 MAT 24SEP24 Ref 83450489.1,
MR-AP Spore Indo Team 8,51bf2cc0e5a033b2833b734f53105f3a,ce2468884735883aaad619344e5e5e85,12-Aug-20,SR004002589,SR004002589-0003,SISI,607c3291c11c9fd4c244af482f8a2451,84af32d3ffe3e13c2ff29c6c96e8993a,,,,,CAPITAL MARKETS,Int. Rate Swaps,Interest Rate Swaps,USD,,"-120,099.46","-120,099.46",,,,18-Feb-20,4-Oct-24,,,,,,,,,,1690,83450501.1,,USD,2000000,2000000,USD,2000000,2000000,,Int. Rate Swaps Pay FIXED SANUL 1.51% 05OCT20 Recv LIB01 MTHLY .15488% 04SEP20 Value  18FEB20 MAT 04OCT24 Ref 83450501.1,
MR-AP Spore Indo Team 8,51bf2cc0e5a033b2833b734f53105f3a,ce2468884735883aaad619344e5e5e85,12-Aug-20,SR004002589,SR004002589-0003,SISI,607c3291c11c9fd4c244af482f8a2451,84af32d3ffe3e13c2ff29c6c96e8993a,,,,,CAPITAL MARKETS,Int. Rate Swaps,Interest Rate Swaps,USD,,"-129,263.22","-129,263.22",,,,18-Feb-20,14-Jul-25,,,,,,,,,,1973,83450405.1,,USD,2000000,2000000,USD,2000000,2000000,,Int. Rate Swaps Pay FIXED SANUL 1.52% 14JAN21 Recv LIB01 MTHLY .17538% 14AUG20 Value  18FEB20 MAT 14JUL25 Ref 83450405.1,
MR-AP Spore Indo Team 8,51bf2cc0e5a033b2833b734f53105f3a,ce2468884735883aaad619344e5e5e85,12-Aug-20,SR004002589,SR004002589-0003,SISI,607c3291c11c9fd4c244af482f8a2451,84af32d3ffe3e13c2ff29c6c96e8993a,,,,,CAPITAL MARKETS,Int. Rate Swaps,Interest Rate Swaps,USD,,"-140,537.42","-140,537.42",,,,18-Feb-20,19-Nov-25,,,,,,,,,,2101,83450402.1,,USD,2000000,2000000,USD,2000000,2000000,,Int. Rate Swaps Pay FIXED SANUL 1.52% 19NOV20 Recv LIB01 MTHLY .18675% 19AUG20 Value  18FEB20 MAT 19NOV25 Ref 83450402.1,
MR-AP Spore Indo Team 8,51bf2cc0e5a033b2833b734f53105f3a,ce2468884735883aaad619344e5e5e85,12-Aug-20,SR004002589,SR004002589-0003,SISI,607c3291c11c9fd4c244af482f8a2451,84af32d3ffe3e13c2ff29c6c96e8993a,,,,,CAPITAL MARKETS,Market Linked Instrument,Market Linked Instrument,USD,"500,000.00","574,293.00","574,293.00",100,114.8586,,28-Feb-20,28-Aug-20,,,,,,,,,,182,7759930015SIMX900217,,,,0,,,0,M0320021337,Market Linked Instrument 6 MTH  USD MRVL UW+KEYS UN MLI Value  28FEB20  MAT 28AUG20 Ref 7759930015SIMX900217,
MR-AP Spore Indo Team 8,51bf2cc0e5a033b2833b734f53105f3a,ce2468884735883aaad619344e5e5e85,12-Aug-20,SR004002589,SR004002589-0003,SISI,607c3291c11c9fd4c244af482f8a2451,84af32d3ffe3e13c2ff29c6c96e8993a,,,,,CAPITAL MARKETS,Precious Metal Gold,Precious Metals Gold,XAU,0,0,0,,,,9-Jun-20,,,,,,,,0,,0,,,,,,0,,,0,,Precious Metal Gold XAU 0/759930/002,
MR-AP Spore Indo Team 8,51bf2cc0e5a033b2833b734f53105f3a,ce2468884735883aaad619344e5e5e85,12-Aug-20,SR004002589,SR004002589-0003,SISI,607c3291c11c9fd4c244af482f8a2451,84af32d3ffe3e13c2ff29c6c96e8993a,,,,,CAPITAL MARKETS,Premium Instrument,Premium Instrument,AUD,"700,000.00","700,000.00","499,204.91",100,100,,28-Jul-20,27-Aug-20,,,,,,,5,,5,30,7759930015SPDI900218,,,,0,,,0,,5% Premium Instrument Base AUD Alt USD Value  28JUL20 Strike 0.721  Mat Amt in AUD =702916.67 in USD =506802.92 Ref 7759930015SPDI900218,
MR-AP Spore Indo Team 8,51bf2cc0e5a033b2833b734f53105f3a,ce2468884735883aaad619344e5e5e85,12-Aug-20,SR004002589,SR004002589-0003,SISI,607c3291c11c9fd4c244af482f8a2451,84af32d3ffe3e13c2ff29c6c96e8993a,,,,,Investment Cash & Short Term Investments,Call Deposit (IB),Call Deposit Interest Bearing,AUD,"76,533.88","76,533.88","54,580.13",,,,17-Jan-12,,,,,,,,0,,0,,,,,,0,,,0,,Call Deposit (IB) AUD 0/759930/177,
MR-AP Spore Indo Team 8,51bf2cc0e5a033b2833b734f53105f3a,ce2468884735883aaad619344e5e5e85,12-Aug-20,SR004002589,SR004002589-0003,SISI,607c3291c11c9fd4c244af482f8a2451,84af32d3ffe3e13c2ff29c6c96e8993a,,,,,Investment Cash & Short Term Investments,Call Deposit (IB),Call Deposit Interest Bearing,AUD,"51,923.36","51,923.36","37,029.14",,,,18-Feb-20,,,,,,,,0,,0,,,,,,0,,,0,,Call Deposit (IB) AUD 0/759930/001,
MR-AP Spore Indo Team 8,51bf2cc0e5a033b2833b734f53105f3a,ce2468884735883aaad619344e5e5e85,12-Aug-20,SR004002589,SR004002589-0003,SISI,607c3291c11c9fd4c244af482f8a2451,84af32d3ffe3e13c2ff29c6c96e8993a,,,,,Investment Cash & Short Term Investments,Call Deposit (IB),Call Deposit Interest Bearing,CAD,1.63,1.63,1.23,,,,12-Jul-11,,,,,,,,0.01,,0.01,,,,,,0,,,0,,Call Deposit (IB) CAD 0/759930/169,
MR-AP Spore Indo Team 8,51bf2cc0e5a033b2833b734f53105f3a,ce2468884735883aaad619344e5e5e85,12-Aug-20,SR004002589,SR004002589-0003,SISI,607c3291c11c9fd4c244af482f8a2451,84af32d3ffe3e13c2ff29c6c96e8993a,,,,,Investment Cash & Short Term Investments,Call Deposit (IB),Call Deposit Interest Bearing,CHF,0,0,0,,,,22-Feb-11,,,,,,,,0,,0,,,,,,0,,,0,,Call Deposit (IB) CHF 0/759930/118,
MR-AP Spore Indo Team 8,51bf2cc0e5a033b2833b734f53105f3a,ce2468884735883aaad619344e5e5e85,12-Aug-20,SR004002589,SR004002589-0003,SISI,607c3291c11c9fd4c244af482f8a2451,84af32d3ffe3e13c2ff29c6c96e8993a,,,,,Investment Cash & Short Term Investments,Call Deposit (IB),Call Deposit Interest Bearing,CNY,8.64,8.64,1.24,,,,27-Feb-14,,,,,,,,0.05,,0.05,,,,,,0,,,0,,Call Deposit (IB) CNY 0/759930/215,
MR-AP Spore Indo Team 8,51bf2cc0e5a033b2833b734f53105f3a,ce2468884735883aaad619344e5e5e85,12-Aug-20,SR004002589,SR004002589-0003,SISI,607c3291c11c9fd4c244af482f8a2451,84af32d3ffe3e13c2ff29c6c96e8993a,,,,,Investment Cash & Short Term Investments,Call Deposit (IB),Call Deposit Interest Bearing,EUR,"56,637.49","56,637.49","66,605.66",,,,11-Oct-02,,,,,,,,0,,0,,,,,,0,,,0,,Call Deposit (IB) EUR 0/759930/096,
MR-AP Spore Indo Team 8,51bf2cc0e5a033b2833b734f53105f3a,ce2468884735883aaad619344e5e5e85,12-Aug-20,SR004002589,SR004002589-0003,SISI,607c3291c11c9fd4c244af482f8a2451,84af32d3ffe3e13c2ff29c6c96e8993a,,,,,Investment Cash & Short Term Investments,Call Deposit (IB),Call Deposit Interest Bearing,GBP,"50,980.56","50,980.56","66,595.89",,,,10-Nov-10,,,,,,,,0.01,,0.01,,,,,,0,,,0,,Call Deposit (IB) GBP 0/759930/088,
MR-AP Spore Indo Team 8,51bf2cc0e5a033b2833b734f53105f3a,ce2468884735883aaad619344e5e5e85,12-Aug-20,SR004002589,SR004002589-0003,SISI,607c3291c11c9fd4c244af482f8a2451,84af32d3ffe3e13c2ff29c6c96e8993a,,,,,Investment Cash & Short Term Investments,Call Deposit (IB),Call Deposit Interest Bearing,HKD,265.91,265.91,34.31,,,,27-Jul-07,,,,,,,,0.01,,0.01,,,,,,0,,,0,,Call Deposit (IB) HKD 0/759930/037,
MR-AP Spore Indo Team 8,51bf2cc0e5a033b2833b734f53105f3a,ce2468884735883aaad619344e5e5e85,12-Aug-20,SR004002589,SR004002589-0003,SISI,607c3291c11c9fd4c244af482f8a2451,84af32d3ffe3e13c2ff29c6c96e8993a,,,,,Investment Cash & Short Term Investments,Call Deposit (IB),Call Deposit Interest Bearing,JPY,"256,571.00","256,571.00","2,403.14",,,,28-Sep-01,,,,,,,,0,,0,,,,,,0,,,0,,Call Deposit (IB) JPY 0/759930/061,
MR-AP Spore Indo Team 8,51bf2cc0e5a033b2833b734f53105f3a,ce2468884735883aaad619344e5e5e85,12-Aug-20,SR004002589,SR004002589-0003,SISI,607c3291c11c9fd4c244af482f8a2451,84af32d3ffe3e13c2ff29c6c96e8993a,,,,,Investment Cash & Short Term Investments,Call Deposit (IB),Call Deposit Interest Bearing,SGD,15.58,15.58,11.34,,,,26-Nov-03,,,,,,,,0.01,,0.01,,,,,,0,,,0,,Call Deposit (IB) SGD 0/759930/126,
MR-AP Spore Indo Team 8,51bf2cc0e5a033b2833b734f53105f3a,ce2468884735883aaad619344e5e5e85,12-Aug-20,SR004002589,SR004002589-0003,SISI,607c3291c11c9fd4c244af482f8a2451,84af32d3ffe3e13c2ff29c6c96e8993a,,,,,Investment Cash & Short Term Investments,Call Deposit (IB),Call Deposit Interest Bearing,USD,"1,373,983.94","1,373,983.94","1,373,983.94",,,,31-Aug-94,,,,,,,,0.01,,0.01,,,,,,0,,,0,,Call Deposit (IB) USD 0/759930/029,
MR-AP Spore Indo Team 8,51bf2cc0e5a033b2833b734f53105f3a,ce2468884735883aaad619344e5e5e85,12-Aug-20,SR004002589,SR004002589-0003,SISI,607c3291c11c9fd4c244af482f8a2451,84af32d3ffe3e13c2ff29c6c96e8993a,,,,,Loans,Margin Loan,Margin Credit Demand Loan,EUR,"328,537.32","328,537.32","386,359.70",,,,14-Jul-20,14-Aug-20,,,,,,,0.75,0.15,0.6,31,2000651212,,,,0,,,0,,Loan Account-00002000651212,
MR-AP Spore Indo Team 8,51bf2cc0e5a033b2833b734f53105f3a,ce2468884735883aaad619344e5e5e85,12-Aug-20,SR004002589,SR004002589-0003,SISI,607c3291c11c9fd4c244af482f8a2451,84af32d3ffe3e13c2ff29c6c96e8993a,,,,,Loans,Margin Loan,Margin Credit Demand Loan,USD,"4,036,229.58","4,036,229.58","4,036,229.58",,,,20-Jul-20,18-Aug-20,,,,,,,1.02988,0.42988,0.6,29,2000653030,,,,0,,,0,,Loan Account-00002000653030,
MR-AP Spore Indo Team 8,51bf2cc0e5a033b2833b734f53105f3a,ce2468884735883aaad619344e5e5e85,12-Aug-20,SR004002589,SR004002589-0003,SISI,607c3291c11c9fd4c244af482f8a2451,61aeca0ede3d2301be1c707d06c68ce0,,,,,Investment Cash & Short Term Investments,Call Deposit (IB),Call Deposit Interest Bearing,JPY,0,0,0,,,,8-Jan-13,,,,,,,,0,,0,,,,,,0,,,0,,Call Deposit (IB) JPY 0/759930/193,
MR-AP Spore Indo Team 8,51bf2cc0e5a033b2833b734f53105f3a,ce2468884735883aaad619344e5e5e85,12-Aug-20,SR004002589,SR004002589-0003,SISI,607c3291c11c9fd4c244af482f8a2451,61aeca0ede3d2301be1c707d06c68ce0,,,,,Investment Cash & Short Term Investments,Call Deposit (IB),Call Deposit Interest Bearing,USD,8.05,8.05,8.05,,,,20-Nov-09,,,,,,,,0.01,,0.01,,,,,,0,,,0,,Call Deposit (IB) USD 0/759930/053,
MR-AP Spore Indo Team 8,51bf2cc0e5a033b2833b734f53105f3a,ce2468884735883aaad619344e5e5e85,12-Aug-20,SR004002589,SR004002589-0003,SISI,607c3291c11c9fd4c244af482f8a2451,36e213c85d3b4f6c6c4db2f880ae40c9,,,,,Investment Cash & Short Term Investments,Call Deposit (IB),Call Deposit Interest Bearing,USD,0,0,0,,,,23-Oct-12,,,,,,,,0,,0,,,,,,0,,,0,,,
MR-AP Spore Indo Team 8,51bf2cc0e5a033b2833b734f53105f3a,ce2468884735883aaad619344e5e5e85,12-Aug-20,SR004002589,SR004002589-0003,SISI,607c3291c11c9fd4c244af482f8a2451,ad06dc2bd82ff1077893387b52412e3d,,,,,Investment Cash & Short Term Investments,Call Deposit (IB),Call Deposit Interest Bearing,USD,0,0,0,,,,11-Mar-13,,,,,,,,0,,0,,,,,,0,,,0,,,
MR-AP Spore Indo Team 8,51bf2cc0e5a033b2833b734f53105f3a,ce2468884735883aaad619344e5e5e85,12-Aug-20,SR004002589,SR004002589-0013,SISI,ea55bf60d4d7be0900fd039b244ca9b7,c1e931bed518c4c1f6e162adb3f14990,,,,,Investment Cash & Short Term Investments,Call Deposit (IB),Call Deposit Interest Bearing,CNY,0,0,0,,,,29-Mar-12,,,,,,,,0,,0,,,,,,0,,,0,,Call Deposit (IB) CNY 0/772057/059,
MR-AP Spore Indo Team 8,51bf2cc0e5a033b2833b734f53105f3a,ce2468884735883aaad619344e5e5e85,12-Aug-20,SR004002589,SR004002589-0013,SISI,ea55bf60d4d7be0900fd039b244ca9b7,c1e931bed518c4c1f6e162adb3f14990,,,,,Investment Cash & Short Term Investments,Call Deposit (IB),Call Deposit Interest Bearing,EUR,0,0,0,,,,19-Sep-18,,,,,,,,0,,0,,,,,,0,,,0,,Call Deposit (IB) EUR 0/772057/001,
MR-AP Spore Indo Team 8,51bf2cc0e5a033b2833b734f53105f3a,ce2468884735883aaad619344e5e5e85,12-Aug-20,SR004002589,SR004002589-0013,SISI,ea55bf60d4d7be0900fd039b244ca9b7,c1e931bed518c4c1f6e162adb3f14990,,,,,Investment Cash & Short Term Investments,Call Deposit (IB),Call Deposit Interest Bearing,SGD,"105,463.77","105,463.77","76,781.89",,,,24-Apr-06,,,,,,,,0.01,,0.01,,,,,,0,,,0,,Call Deposit (IB) SGD 0/772057/032,
MR-AP Spore Indo Team 8,51bf2cc0e5a033b2833b734f53105f3a,ce2468884735883aaad619344e5e5e85,12-Aug-20,SR004002589,SR004002589-0013,SISI,ea55bf60d4d7be0900fd039b244ca9b7,c1e931bed518c4c1f6e162adb3f14990,,,,,Investment Cash & Short Term Investments,Call Deposit (IB),Call Deposit Interest Bearing,USD,"24,306.98","24,306.98","24,306.98",,,,24-Apr-06,,,,,,,,0.01,,0.01,,,,,,0,,,0,,Call Deposit (IB) USD 0/772057/016,
MR-AP Spore Indo Team 8,51bf2cc0e5a033b2833b734f53105f3a,ce2468884735883aaad619344e5e5e85,12-Aug-20,SR004002589,SR004002589-0013,SISI,ea55bf60d4d7be0900fd039b244ca9b7,c1e931bed518c4c1f6e162adb3f14990,,,,,Investment Cash & Short Term Investments,Call Deposit (NIB),Call Deposit Non Int Bearing,DKK,0,0,0,,,,23-Sep-19,,,,,,,,0,,0,,,,,,0,,,0,,Call Deposit (NIB) DKK 0/772057/002,
MR-AP Spore Indo Team 8,51bf2cc0e5a033b2833b734f53105f3a,ce2468884735883aaad619344e5e5e85,12-Aug-20,SR004002589,SR004002589-0010,SISI,4a0a0c7f4ddb3e0547df359dd33cbcf3,4e9a751ffff4407c48959dd221354cc3,3.42E+11,US4781601046,JNJ UN Equity,JOHNSON & JOHNSON,EQUITIES,Common Stocks,Common Stock,USD,"1,000.00","146,970.00","146,970.00",63.7908,146.97,5/14/2014,,,,,,,,,,,,,,,,,0,,,0,,JOHNSON & JOHNSO Ticker/ISIN : JNJ/US4781601046,JOHNSON & JOHNSON
MR-AP Spore Indo Team 8,51bf2cc0e5a033b2833b734f53105f3a,ce2468884735883aaad619344e5e5e85,12-Aug-20,SR004002589,SR004002589-0010,SISI,4a0a0c7f4ddb3e0547df359dd33cbcf3,4e9a751ffff4407c48959dd221354cc3,3.42E+11,AU000000MIG8,MIG AT Equity,ACN 059457279 LTD (DELISTED),EQUITIES,Common Stocks,Common Stock,AUD,"513,336.00",0,0,0.39,0,6/15/2015,,,,,,,,,,,,,,,,,0,,,0,,ACN 059457279 LT Ticker/ISIN : MIG/AU000000MIG8,ACN 059457279 LTD (DELISTED)
MR-AP Spore Indo Team 8,51bf2cc0e5a033b2833b734f53105f3a,ce2468884735883aaad619344e5e5e85,12-Aug-20,SR004002589,SR004002589-0010,SISI,4a0a0c7f4ddb3e0547df359dd33cbcf3,4e9a751ffff4407c48959dd221354cc3,3.42E+11,US6174464486,MS UN Equity,MORGAN STANLEY,EQUITIES,Common Stocks,Common Stock,USD,"5,200.00","269,256.00","269,256.00",38.6046,51.78,5/8/2020,,,,,,,,,,,,,,,,,0,,,0,,MORGAN STANLEY Ticker/ISIN : MS/US6174464486,MORGAN STANLEY
MR-AP Spore Indo Team 8,51bf2cc0e5a033b2833b734f53105f3a,ce2468884735883aaad619344e5e5e85,12-Aug-20,SR004002589,SR004002589-0010,SISI,4a0a0c7f4ddb3e0547df359dd33cbcf3,4e9a751ffff4407c48959dd221354cc3,3.42E+11,US2546871060,DIS UN Equity,THE WALT DISNEY CO,EQUITIES,Common Stocks,Common Stock,USD,"1,000.00","130,490.00","130,490.00",92.2015,130.49,10/15/2016,,,,,,,,,,,,,,,,,0,,,0,,WALT DISNEY Ticker/ISIN : DIS/US2546871060,THE WALT DISNEY CO
MR-AP Spore Indo Team 8,51bf2cc0e5a033b2833b734f53105f3a,ce2468884735883aaad619344e5e5e85,12-Aug-20,SR004002589,SR004002589-0010,SISI,4a0a0c7f4ddb3e0547df359dd33cbcf3,4e9a751ffff4407c48959dd221354cc3,5.37E+11,US92826C8394,V UN Equity,VISA INC,EQUITIES,Common Stocks,Common Stock,USD,"1,200.00","237,324.00","237,324.00",180.349,197.77,5/8/2020,,,,,,,,,,,,,,,,,0,,,0,,VISA INC-CLASS A Ticker/ISIN : V/US92826C8394,VISA INC
MR-AP Spore Indo Team 8,51bf2cc0e5a033b2833b734f53105f3a,ce2468884735883aaad619344e5e5e85,12-Aug-20,SR004002589,SR004002589-0010,SISI,4a0a0c7f4ddb3e0547df359dd33cbcf3,4e9a751ffff4407c48959dd221354cc3,6.89E+11,US30303M1027,FB UW Equity,FACEBOOK INC-A,EQUITIES,Common Stocks,Common Stock,USD,750,"192,097.50","192,097.50",129.4615,256.13,10/15/2016,,,,,,,,,,,,,,,,,0,,,0,,FACEBOOK INC-A Ticker/ISIN : FB/US30303M1027,FACEBOOK INC-A
MR-AP Spore Indo Team 8,51bf2cc0e5a033b2833b734f53105f3a,ce2468884735883aaad619344e5e5e85,12-Aug-20,SR004002589,SR004002589-0010,SISI,4a0a0c7f4ddb3e0547df359dd33cbcf3,4e9a751ffff4407c48959dd221354cc3,7.74E+11,US01609W1027,BABA UN Equity,ALIBABA GROUP HOLDINGS LTD,EQUITIES,Common Stocks,Common Stock,USD,"4,300.00","1,068,206.00","1,068,206.00",106.3892,248.42,2/27/2020,,,,,,,,,,,,,,,,,0,,,0,,ALIBABA GROUP Ticker/ISIN : BABA/US01609W1027,ALIBABA GROUP HOLDINGS LTD
MR-AP Spore Indo Team 8,51bf2cc0e5a033b2833b734f53105f3a,ce2468884735883aaad619344e5e5e85,12-Aug-20,SR004002589,SR004002589-0010,SISI,4a0a0c7f4ddb3e0547df359dd33cbcf3,4e9a751ffff4407c48959dd221354cc3,7.78E+11,US49338L1035,KEYS UN Equity,KEYSIGHT TECHNOLOGIES INC,EQUITIES,Common Stocks,Common Stock,USD,"1,000.00","98,810.00","98,810.00",95.0113,98.81,2/27/2020,,,,,,,,,,,,,,,,,0,,,0,,KEYSIGHT TECH IN Ticker/ISIN : KEYS/US49338L1035,KEYSIGHT TECHNOLOGIES INC
